    Time(yr)   SMco2_tot(kg)   AQco2_tot(kg)
  0.4612E+03      0.7990E+02      0.2135E+11
  0.4612E+03      0.7991E+02      0.2135E+11
  0.4612E+03      0.7992E+02      0.2135E+11
  0.4612E+03      0.7992E+02      0.2135E+11
  0.4612E+03      0.7993E+02      0.2135E+11
  0.4613E+03      0.7994E+02      0.2135E+11
  0.4613E+03      0.7994E+02      0.2135E+11
  0.4613E+03      0.7995E+02      0.2135E+11
  0.4613E+03      0.7996E+02      0.2135E+11
  0.4613E+03      0.7996E+02      0.2135E+11
  0.4613E+03      0.7997E+02      0.2135E+11
  0.4613E+03      0.7998E+02      0.2135E+11
  0.4613E+03      0.7998E+02      0.2135E+11
  0.4613E+03      0.7999E+02      0.2135E+11
  0.4613E+03      0.8000E+02      0.2135E+11
  0.4613E+03      0.8000E+02      0.2135E+11
  0.4613E+03      0.8001E+02      0.2135E+11
  0.4613E+03      0.8002E+02      0.2135E+11
  0.4614E+03      0.8002E+02      0.2135E+11
  0.4614E+03      0.8003E+02      0.2135E+11
  0.4614E+03      0.8004E+02      0.2135E+11
  0.4614E+03      0.8005E+02      0.2135E+11
  0.4614E+03      0.8005E+02      0.2135E+11
  0.4614E+03      0.8006E+02      0.2135E+11
  0.4614E+03      0.8007E+02      0.2135E+11
  0.4614E+03      0.8007E+02      0.2135E+11
  0.4614E+03      0.8008E+02      0.2135E+11
  0.4614E+03      0.8009E+02      0.2135E+11
  0.4614E+03      0.8009E+02      0.2135E+11
  0.4614E+03      0.8010E+02      0.2135E+11
  0.4615E+03      0.8011E+02      0.2135E+11
  0.4615E+03      0.8011E+02      0.2135E+11
  0.4615E+03      0.8012E+02      0.2135E+11
  0.4615E+03      0.8013E+02      0.2135E+11
  0.4615E+03      0.8013E+02      0.2135E+11
  0.4615E+03      0.8014E+02      0.2135E+11
  0.4615E+03      0.8015E+02      0.2135E+11
  0.4615E+03      0.8015E+02      0.2135E+11
  0.4615E+03      0.8016E+02      0.2135E+11
  0.4615E+03      0.8017E+02      0.2135E+11
  0.4615E+03      0.8017E+02      0.2135E+11
  0.4615E+03      0.8018E+02      0.2135E+11
  0.4616E+03      0.8019E+02      0.2135E+11
  0.4616E+03      0.8019E+02      0.2135E+11
  0.4616E+03      0.8020E+02      0.2135E+11
  0.4616E+03      0.8021E+02      0.2135E+11
  0.4616E+03      0.8021E+02      0.2135E+11
  0.4616E+03      0.8022E+02      0.2135E+11
  0.4616E+03      0.8023E+02      0.2135E+11
  0.4616E+03      0.8024E+02      0.2135E+11
  0.4616E+03      0.8024E+02      0.2135E+11
  0.4616E+03      0.8025E+02      0.2135E+11
  0.4616E+03      0.8026E+02      0.2135E+11
  0.4616E+03      0.8026E+02      0.2135E+11
  0.4616E+03      0.8027E+02      0.2135E+11
  0.4617E+03      0.8028E+02      0.2135E+11
  0.4617E+03      0.8028E+02      0.2135E+11
  0.4617E+03      0.8029E+02      0.2135E+11
  0.4617E+03      0.8030E+02      0.2135E+11
  0.4617E+03      0.8030E+02      0.2135E+11
  0.4617E+03      0.8031E+02      0.2135E+11
  0.4617E+03      0.8032E+02      0.2135E+11
  0.4617E+03      0.8032E+02      0.2135E+11
  0.4617E+03      0.8033E+02      0.2135E+11
  0.4617E+03      0.8034E+02      0.2135E+11
  0.4617E+03      0.8034E+02      0.2135E+11
  0.4617E+03      0.8035E+02      0.2135E+11
  0.4618E+03      0.8036E+02      0.2135E+11
  0.4618E+03      0.8036E+02      0.2135E+11
  0.4618E+03      0.8037E+02      0.2135E+11
  0.4618E+03      0.8038E+02      0.2135E+11
  0.4618E+03      0.8038E+02      0.2135E+11
  0.4618E+03      0.8039E+02      0.2135E+11
  0.4618E+03      0.8040E+02      0.2135E+11
  0.4618E+03      0.8040E+02      0.2135E+11
  0.4618E+03      0.8041E+02      0.2135E+11
  0.4618E+03      0.8042E+02      0.2135E+11
  0.4618E+03      0.8043E+02      0.2135E+11
  0.4618E+03      0.8043E+02      0.2135E+11
  0.4618E+03      0.8044E+02      0.2135E+11
  0.4619E+03      0.8045E+02      0.2135E+11
  0.4619E+03      0.8045E+02      0.2135E+11
  0.4619E+03      0.8046E+02      0.2135E+11
  0.4619E+03      0.8047E+02      0.2135E+11
  0.4619E+03      0.8047E+02      0.2135E+11
  0.4619E+03      0.8048E+02      0.2135E+11
  0.4619E+03      0.8049E+02      0.2135E+11
  0.4619E+03      0.8049E+02      0.2135E+11
  0.4619E+03      0.8050E+02      0.2135E+11
  0.4619E+03      0.8051E+02      0.2135E+11
  0.4619E+03      0.8051E+02      0.2135E+11
  0.4619E+03      0.8052E+02      0.2135E+11
  0.4620E+03      0.8053E+02      0.2135E+11
  0.4620E+03      0.8053E+02      0.2135E+11
  0.4620E+03      0.8054E+02      0.2135E+11
  0.4620E+03      0.8055E+02      0.2135E+11
  0.4620E+03      0.8055E+02      0.2135E+11
  0.4620E+03      0.8056E+02      0.2135E+11
  0.4620E+03      0.8057E+02      0.2135E+11
  0.4620E+03      0.8057E+02      0.2135E+11
  0.4620E+03      0.8058E+02      0.2135E+11
  0.4620E+03      0.8059E+02      0.2135E+11
  0.4620E+03      0.8059E+02      0.2135E+11
  0.4620E+03      0.8060E+02      0.2135E+11
  0.4620E+03      0.8061E+02      0.2135E+11
  0.4621E+03      0.8061E+02      0.2135E+11
  0.4621E+03      0.8062E+02      0.2135E+11
  0.4621E+03      0.8063E+02      0.2135E+11
  0.4621E+03      0.8063E+02      0.2135E+11
  0.4621E+03      0.8064E+02      0.2135E+11
  0.4621E+03      0.8065E+02      0.2135E+11
  0.4621E+03      0.8066E+02      0.2135E+11
  0.4621E+03      0.8066E+02      0.2136E+11
  0.4621E+03      0.8067E+02      0.2136E+11
  0.4621E+03      0.8068E+02      0.2136E+11
  0.4621E+03      0.8068E+02      0.2136E+11
  0.4621E+03      0.8069E+02      0.2136E+11
  0.4622E+03      0.8070E+02      0.2136E+11
  0.4622E+03      0.8070E+02      0.2136E+11
  0.4622E+03      0.8071E+02      0.2136E+11
  0.4622E+03      0.8072E+02      0.2136E+11
  0.4622E+03      0.8072E+02      0.2136E+11
  0.4622E+03      0.8073E+02      0.2136E+11
  0.4622E+03      0.8074E+02      0.2136E+11
  0.4622E+03      0.8074E+02      0.2136E+11
  0.4622E+03      0.8075E+02      0.2136E+11
  0.4622E+03      0.8076E+02      0.2136E+11
  0.4622E+03      0.8076E+02      0.2136E+11
  0.4622E+03      0.8077E+02      0.2136E+11
  0.4622E+03      0.8078E+02      0.2136E+11
  0.4623E+03      0.8078E+02      0.2136E+11
  0.4623E+03      0.8079E+02      0.2136E+11
  0.4623E+03      0.8080E+02      0.2136E+11
  0.4623E+03      0.8080E+02      0.2136E+11
  0.4623E+03      0.8081E+02      0.2136E+11
  0.4623E+03      0.8082E+02      0.2136E+11
  0.4623E+03      0.8082E+02      0.2136E+11
  0.4623E+03      0.8083E+02      0.2136E+11
  0.4623E+03      0.8084E+02      0.2136E+11
  0.4623E+03      0.8084E+02      0.2136E+11
  0.4623E+03      0.8085E+02      0.2136E+11
  0.4623E+03      0.8086E+02      0.2136E+11
  0.4624E+03      0.8086E+02      0.2136E+11
  0.4624E+03      0.8087E+02      0.2136E+11
  0.4624E+03      0.8088E+02      0.2136E+11
  0.4624E+03      0.8088E+02      0.2136E+11
  0.4624E+03      0.8089E+02      0.2136E+11
  0.4624E+03      0.8090E+02      0.2136E+11
  0.4624E+03      0.8090E+02      0.2136E+11
  0.4624E+03      0.8091E+02      0.2136E+11
  0.4624E+03      0.8092E+02      0.2136E+11
  0.4624E+03      0.8093E+02      0.2136E+11
  0.4624E+03      0.8093E+02      0.2136E+11
  0.4624E+03      0.8094E+02      0.2136E+11
  0.4624E+03      0.8095E+02      0.2136E+11
  0.4625E+03      0.8095E+02      0.2136E+11
  0.4625E+03      0.8096E+02      0.2136E+11
  0.4625E+03      0.8097E+02      0.2136E+11
  0.4625E+03      0.8097E+02      0.2136E+11
  0.4625E+03      0.8098E+02      0.2136E+11
  0.4625E+03      0.8099E+02      0.2136E+11
  0.4625E+03      0.8099E+02      0.2136E+11
  0.4625E+03      0.8100E+02      0.2136E+11
  0.4625E+03      0.8101E+02      0.2136E+11
  0.4625E+03      0.8101E+02      0.2136E+11
  0.4625E+03      0.8102E+02      0.2136E+11
  0.4625E+03      0.8103E+02      0.2136E+11
  0.4626E+03      0.8103E+02      0.2136E+11
  0.4626E+03      0.8104E+02      0.2136E+11
  0.4626E+03      0.8105E+02      0.2136E+11
  0.4626E+03      0.8105E+02      0.2136E+11
  0.4626E+03      0.8106E+02      0.2136E+11
  0.4626E+03      0.8107E+02      0.2136E+11
  0.4626E+03      0.8107E+02      0.2136E+11
  0.4626E+03      0.8108E+02      0.2136E+11
  0.4626E+03      0.8109E+02      0.2136E+11
  0.4626E+03      0.8109E+02      0.2136E+11
  0.4626E+03      0.8110E+02      0.2136E+11
  0.4626E+03      0.8111E+02      0.2136E+11
  0.4626E+03      0.8111E+02      0.2136E+11
  0.4627E+03      0.8112E+02      0.2136E+11
  0.4627E+03      0.8113E+02      0.2136E+11
  0.4627E+03      0.8113E+02      0.2136E+11
  0.4627E+03      0.8114E+02      0.2136E+11
  0.4627E+03      0.8115E+02      0.2136E+11
  0.4627E+03      0.8115E+02      0.2136E+11
  0.4627E+03      0.8116E+02      0.2136E+11
  0.4627E+03      0.8117E+02      0.2136E+11
  0.4627E+03      0.8117E+02      0.2136E+11
  0.4627E+03      0.8118E+02      0.2136E+11
  0.4627E+03      0.8119E+02      0.2136E+11
  0.4627E+03      0.8119E+02      0.2136E+11
  0.4628E+03      0.8120E+02      0.2136E+11
  0.4628E+03      0.8121E+02      0.2136E+11
  0.4628E+03      0.8121E+02      0.2136E+11
  0.4628E+03      0.8122E+02      0.2136E+11
  0.4628E+03      0.8123E+02      0.2136E+11
  0.4628E+03      0.8123E+02      0.2136E+11
  0.4628E+03      0.8124E+02      0.2136E+11
  0.4628E+03      0.8125E+02      0.2136E+11
  0.4628E+03      0.8125E+02      0.2136E+11
  0.4628E+03      0.8126E+02      0.2136E+11
  0.4628E+03      0.8127E+02      0.2136E+11
  0.4628E+03      0.8128E+02      0.2136E+11
  0.4628E+03      0.8128E+02      0.2136E+11
  0.4629E+03      0.8129E+02      0.2136E+11
  0.4629E+03      0.8130E+02      0.2136E+11
  0.4629E+03      0.8130E+02      0.2136E+11
  0.4629E+03      0.8131E+02      0.2136E+11
  0.4629E+03      0.8132E+02      0.2136E+11
  0.4629E+03      0.8132E+02      0.2136E+11
  0.4629E+03      0.8133E+02      0.2136E+11
  0.4629E+03      0.8134E+02      0.2136E+11
  0.4629E+03      0.8134E+02      0.2136E+11
  0.4629E+03      0.8135E+02      0.2136E+11
  0.4629E+03      0.8136E+02      0.2136E+11
  0.4629E+03      0.8136E+02      0.2136E+11
  0.4630E+03      0.8137E+02      0.2136E+11
  0.4630E+03      0.8138E+02      0.2136E+11
  0.4630E+03      0.8138E+02      0.2136E+11
  0.4630E+03      0.8139E+02      0.2136E+11
  0.4630E+03      0.8140E+02      0.2136E+11
  0.4630E+03      0.8140E+02      0.2136E+11
  0.4630E+03      0.8141E+02      0.2136E+11
  0.4630E+03      0.8142E+02      0.2136E+11
  0.4630E+03      0.8142E+02      0.2136E+11
  0.4630E+03      0.8143E+02      0.2137E+11
  0.4630E+03      0.8144E+02      0.2137E+11
  0.4630E+03      0.8144E+02      0.2137E+11
  0.4631E+03      0.8145E+02      0.2137E+11
  0.4631E+03      0.8146E+02      0.2137E+11
  0.4631E+03      0.8146E+02      0.2137E+11
  0.4631E+03      0.8147E+02      0.2137E+11
  0.4631E+03      0.8148E+02      0.2137E+11
  0.4631E+03      0.8148E+02      0.2137E+11
  0.4631E+03      0.8149E+02      0.2137E+11
  0.4631E+03      0.8150E+02      0.2137E+11
  0.4631E+03      0.8150E+02      0.2137E+11
  0.4631E+03      0.8151E+02      0.2137E+11
  0.4631E+03      0.8152E+02      0.2137E+11
  0.4631E+03      0.8152E+02      0.2137E+11
  0.4631E+03      0.8153E+02      0.2137E+11
  0.4632E+03      0.8154E+02      0.2137E+11
  0.4632E+03      0.8154E+02      0.2137E+11
  0.4632E+03      0.8155E+02      0.2137E+11
  0.4632E+03      0.8156E+02      0.2137E+11
  0.4632E+03      0.8156E+02      0.2137E+11
  0.4632E+03      0.8157E+02      0.2137E+11
  0.4632E+03      0.8158E+02      0.2137E+11
  0.4632E+03      0.8158E+02      0.2137E+11
  0.4632E+03      0.8159E+02      0.2137E+11
  0.4632E+03      0.8160E+02      0.2137E+11
  0.4632E+03      0.8160E+02      0.2137E+11
  0.4632E+03      0.8161E+02      0.2137E+11
  0.4633E+03      0.8162E+02      0.2137E+11
  0.4633E+03      0.8162E+02      0.2137E+11
  0.4633E+03      0.8163E+02      0.2137E+11
  0.4633E+03      0.8164E+02      0.2137E+11
  0.4633E+03      0.8164E+02      0.2137E+11
  0.4633E+03      0.8165E+02      0.2137E+11
  0.4633E+03      0.8166E+02      0.2137E+11
  0.4633E+03      0.8166E+02      0.2137E+11
  0.4633E+03      0.8167E+02      0.2137E+11
  0.4633E+03      0.8168E+02      0.2137E+11
  0.4633E+03      0.8168E+02      0.2137E+11
  0.4633E+03      0.8169E+02      0.2137E+11
  0.4633E+03      0.8170E+02      0.2137E+11
  0.4634E+03      0.8170E+02      0.2137E+11
  0.4634E+03      0.8171E+02      0.2137E+11
  0.4634E+03      0.8172E+02      0.2137E+11
  0.4634E+03      0.8172E+02      0.2137E+11
  0.4634E+03      0.8173E+02      0.2137E+11
  0.4634E+03      0.8174E+02      0.2137E+11
  0.4634E+03      0.8174E+02      0.2137E+11
  0.4634E+03      0.8175E+02      0.2137E+11
  0.4634E+03      0.8176E+02      0.2137E+11
  0.4634E+03      0.8176E+02      0.2137E+11
  0.4634E+03      0.8177E+02      0.2137E+11
  0.4634E+03      0.8178E+02      0.2137E+11
  0.4635E+03      0.8178E+02      0.2137E+11
  0.4635E+03      0.8179E+02      0.2137E+11
  0.4635E+03      0.8180E+02      0.2137E+11
  0.4635E+03      0.8180E+02      0.2137E+11
  0.4635E+03      0.8181E+02      0.2137E+11
  0.4635E+03      0.8182E+02      0.2137E+11
  0.4635E+03      0.8182E+02      0.2137E+11
  0.4635E+03      0.8183E+02      0.2137E+11
  0.4635E+03      0.8184E+02      0.2137E+11
  0.4635E+03      0.8184E+02      0.2137E+11
  0.4635E+03      0.8185E+02      0.2137E+11
  0.4635E+03      0.8186E+02      0.2137E+11
  0.4635E+03      0.8187E+02      0.2137E+11
  0.4636E+03      0.8187E+02      0.2137E+11
  0.4636E+03      0.8188E+02      0.2137E+11
  0.4636E+03      0.8189E+02      0.2137E+11
  0.4636E+03      0.8189E+02      0.2137E+11
  0.4636E+03      0.8190E+02      0.2137E+11
  0.4636E+03      0.8191E+02      0.2137E+11
  0.4636E+03      0.8191E+02      0.2137E+11
  0.4636E+03      0.8192E+02      0.2137E+11
  0.4636E+03      0.8193E+02      0.2137E+11
  0.4636E+03      0.8193E+02      0.2137E+11
  0.4636E+03      0.8194E+02      0.2137E+11
  0.4636E+03      0.8195E+02      0.2137E+11
  0.4637E+03      0.8195E+02      0.2137E+11
  0.4637E+03      0.8196E+02      0.2137E+11
  0.4637E+03      0.8197E+02      0.2137E+11
  0.4637E+03      0.8197E+02      0.2137E+11
  0.4637E+03      0.8198E+02      0.2137E+11
  0.4637E+03      0.8199E+02      0.2137E+11
  0.4637E+03      0.8199E+02      0.2137E+11
  0.4637E+03      0.8200E+02      0.2137E+11
  0.4637E+03      0.8201E+02      0.2137E+11
  0.4637E+03      0.8201E+02      0.2137E+11
  0.4637E+03      0.8202E+02      0.2137E+11
  0.4637E+03      0.8203E+02      0.2137E+11
  0.4637E+03      0.8203E+02      0.2137E+11
  0.4638E+03      0.8204E+02      0.2137E+11
  0.4638E+03      0.8205E+02      0.2137E+11
  0.4638E+03      0.8205E+02      0.2137E+11
  0.4638E+03      0.8206E+02      0.2137E+11
  0.4638E+03      0.8207E+02      0.2137E+11
  0.4638E+03      0.8207E+02      0.2137E+11
  0.4638E+03      0.8208E+02      0.2137E+11
  0.4638E+03      0.8209E+02      0.2137E+11
  0.4638E+03      0.8209E+02      0.2137E+11
  0.4638E+03      0.8210E+02      0.2137E+11
  0.4638E+03      0.8211E+02      0.2137E+11
  0.4638E+03      0.8211E+02      0.2137E+11
  0.4639E+03      0.8212E+02      0.2137E+11
  0.4639E+03      0.8213E+02      0.2137E+11
  0.4639E+03      0.8213E+02      0.2137E+11
  0.4639E+03      0.8214E+02      0.2137E+11
  0.4639E+03      0.8215E+02      0.2137E+11
  0.4639E+03      0.8215E+02      0.2137E+11
  0.4639E+03      0.8216E+02      0.2137E+11
  0.4639E+03      0.8217E+02      0.2137E+11
  0.4639E+03      0.8217E+02      0.2137E+11
  0.4639E+03      0.8218E+02      0.2137E+11
  0.4639E+03      0.8219E+02      0.2137E+11
  0.4639E+03      0.8219E+02      0.2138E+11
  0.4639E+03      0.8220E+02      0.2138E+11
  0.4640E+03      0.8221E+02      0.2138E+11
  0.4640E+03      0.8221E+02      0.2138E+11
  0.4640E+03      0.8222E+02      0.2138E+11
  0.4640E+03      0.8223E+02      0.2138E+11
  0.4640E+03      0.8223E+02      0.2138E+11
  0.4640E+03      0.8224E+02      0.2138E+11
  0.4640E+03      0.8225E+02      0.2138E+11
  0.4640E+03      0.8225E+02      0.2138E+11
  0.4640E+03      0.8226E+02      0.2138E+11
  0.4640E+03      0.8227E+02      0.2138E+11
  0.4640E+03      0.8227E+02      0.2138E+11
  0.4640E+03      0.8228E+02      0.2138E+11
  0.4641E+03      0.8229E+02      0.2138E+11
  0.4641E+03      0.8229E+02      0.2138E+11
  0.4641E+03      0.8230E+02      0.2138E+11
  0.4641E+03      0.8231E+02      0.2138E+11
  0.4641E+03      0.8231E+02      0.2138E+11
  0.4641E+03      0.8232E+02      0.2138E+11
  0.4641E+03      0.8233E+02      0.2138E+11
  0.4641E+03      0.8233E+02      0.2138E+11
  0.4641E+03      0.8234E+02      0.2138E+11
  0.4641E+03      0.8235E+02      0.2138E+11
  0.4641E+03      0.8235E+02      0.2138E+11
  0.4641E+03      0.8236E+02      0.2138E+11
  0.4641E+03      0.8237E+02      0.2138E+11
  0.4642E+03      0.8237E+02      0.2138E+11
  0.4642E+03      0.8238E+02      0.2138E+11
  0.4642E+03      0.8239E+02      0.2138E+11
  0.4642E+03      0.8239E+02      0.2138E+11
  0.4642E+03      0.8240E+02      0.2138E+11
  0.4642E+03      0.8241E+02      0.2138E+11
  0.4642E+03      0.8241E+02      0.2138E+11
  0.4642E+03      0.8242E+02      0.2138E+11
  0.4642E+03      0.8243E+02      0.2138E+11
  0.4642E+03      0.8243E+02      0.2138E+11
  0.4642E+03      0.8244E+02      0.2138E+11
  0.4642E+03      0.8245E+02      0.2138E+11
  0.4643E+03      0.8245E+02      0.2138E+11
  0.4643E+03      0.8246E+02      0.2138E+11
  0.4643E+03      0.8247E+02      0.2138E+11
  0.4643E+03      0.8247E+02      0.2138E+11
  0.4643E+03      0.8248E+02      0.2138E+11
  0.4643E+03      0.8249E+02      0.2138E+11
  0.4643E+03      0.8249E+02      0.2138E+11
  0.4643E+03      0.8250E+02      0.2138E+11
  0.4643E+03      0.8251E+02      0.2138E+11
  0.4643E+03      0.8251E+02      0.2138E+11
  0.4643E+03      0.8252E+02      0.2138E+11
  0.4643E+03      0.8253E+02      0.2138E+11
  0.4643E+03      0.8253E+02      0.2138E+11
  0.4644E+03      0.8254E+02      0.2138E+11
  0.4644E+03      0.8255E+02      0.2138E+11
  0.4644E+03      0.8255E+02      0.2138E+11
  0.4644E+03      0.8256E+02      0.2138E+11
  0.4644E+03      0.8256E+02      0.2138E+11
  0.4644E+03      0.8257E+02      0.2138E+11
  0.4644E+03      0.8258E+02      0.2138E+11
  0.4644E+03      0.8258E+02      0.2138E+11
  0.4644E+03      0.8259E+02      0.2138E+11
  0.4644E+03      0.8260E+02      0.2138E+11
  0.4644E+03      0.8260E+02      0.2138E+11
  0.4644E+03      0.8261E+02      0.2138E+11
  0.4645E+03      0.8262E+02      0.2138E+11
  0.4645E+03      0.8262E+02      0.2138E+11
  0.4645E+03      0.8263E+02      0.2138E+11
  0.4645E+03      0.8264E+02      0.2138E+11
  0.4645E+03      0.8264E+02      0.2138E+11
  0.4645E+03      0.8265E+02      0.2138E+11
  0.4645E+03      0.8266E+02      0.2138E+11
  0.4645E+03      0.8266E+02      0.2138E+11
  0.4645E+03      0.8267E+02      0.2138E+11
  0.4645E+03      0.8268E+02      0.2138E+11
  0.4645E+03      0.8268E+02      0.2138E+11
  0.4645E+03      0.8269E+02      0.2138E+11
  0.4646E+03      0.8270E+02      0.2138E+11
  0.4646E+03      0.8270E+02      0.2138E+11
  0.4646E+03      0.8271E+02      0.2138E+11
  0.4646E+03      0.8272E+02      0.2138E+11
  0.4646E+03      0.8272E+02      0.2138E+11
  0.4646E+03      0.8273E+02      0.2138E+11
  0.4646E+03      0.8274E+02      0.2138E+11
  0.4646E+03      0.8274E+02      0.2138E+11
  0.4646E+03      0.8275E+02      0.2138E+11
  0.4646E+03      0.8276E+02      0.2138E+11
  0.4646E+03      0.8276E+02      0.2138E+11
  0.4646E+03      0.8277E+02      0.2138E+11
  0.4646E+03      0.8278E+02      0.2138E+11
  0.4647E+03      0.8278E+02      0.2138E+11
  0.4647E+03      0.8279E+02      0.2138E+11
  0.4647E+03      0.8280E+02      0.2138E+11
  0.4647E+03      0.8280E+02      0.2138E+11
  0.4647E+03      0.8281E+02      0.2138E+11
  0.4647E+03      0.8282E+02      0.2138E+11
  0.4647E+03      0.8282E+02      0.2138E+11
  0.4647E+03      0.8283E+02      0.2138E+11
  0.4647E+03      0.8284E+02      0.2138E+11
  0.4647E+03      0.8284E+02      0.2138E+11
  0.4647E+03      0.8285E+02      0.2138E+11
  0.4647E+03      0.8286E+02      0.2138E+11
  0.4648E+03      0.8286E+02      0.2138E+11
  0.4648E+03      0.8287E+02      0.2138E+11
  0.4648E+03      0.8288E+02      0.2138E+11
  0.4648E+03      0.8288E+02      0.2138E+11
  0.4648E+03      0.8289E+02      0.2138E+11
  0.4648E+03      0.8290E+02      0.2138E+11
  0.4648E+03      0.8290E+02      0.2138E+11
  0.4648E+03      0.8291E+02      0.2138E+11
  0.4648E+03      0.8292E+02      0.2138E+11
  0.4648E+03      0.8292E+02      0.2138E+11
  0.4648E+03      0.8293E+02      0.2138E+11
  0.4648E+03      0.8294E+02      0.2138E+11
  0.4648E+03      0.8294E+02      0.2138E+11
  0.4649E+03      0.8295E+02      0.2138E+11
  0.4649E+03      0.8296E+02      0.2139E+11
  0.4649E+03      0.8296E+02      0.2139E+11
  0.4649E+03      0.8297E+02      0.2139E+11
  0.4649E+03      0.8298E+02      0.2139E+11
  0.4649E+03      0.8298E+02      0.2139E+11
  0.4649E+03      0.8299E+02      0.2139E+11
  0.4649E+03      0.8300E+02      0.2139E+11
  0.4649E+03      0.8300E+02      0.2139E+11
  0.4649E+03      0.8301E+02      0.2139E+11
  0.4649E+03      0.8302E+02      0.2139E+11
  0.4649E+03      0.8302E+02      0.2139E+11
  0.4650E+03      0.8303E+02      0.2139E+11
  0.4650E+03      0.8304E+02      0.2139E+11
  0.4650E+03      0.8304E+02      0.2139E+11
  0.4650E+03      0.8305E+02      0.2139E+11
  0.4650E+03      0.8306E+02      0.2139E+11
  0.4650E+03      0.8306E+02      0.2139E+11
  0.4650E+03      0.8307E+02      0.2139E+11
  0.4650E+03      0.8308E+02      0.2139E+11
  0.4650E+03      0.8308E+02      0.2139E+11
  0.4650E+03      0.8309E+02      0.2139E+11
  0.4650E+03      0.8310E+02      0.2139E+11
  0.4650E+03      0.8310E+02      0.2139E+11
  0.4650E+03      0.8311E+02      0.2139E+11
  0.4651E+03      0.8312E+02      0.2139E+11
  0.4651E+03      0.8312E+02      0.2139E+11
  0.4651E+03      0.8313E+02      0.2139E+11
  0.4651E+03      0.8313E+02      0.2139E+11
  0.4651E+03      0.8314E+02      0.2139E+11
  0.4651E+03      0.8315E+02      0.2139E+11
  0.4651E+03      0.8315E+02      0.2139E+11
  0.4651E+03      0.8316E+02      0.2139E+11
  0.4651E+03      0.8317E+02      0.2139E+11
  0.4651E+03      0.8317E+02      0.2139E+11
  0.4651E+03      0.8318E+02      0.2139E+11
  0.4651E+03      0.8319E+02      0.2139E+11
  0.4652E+03      0.8319E+02      0.2139E+11
  0.4652E+03      0.8320E+02      0.2139E+11
  0.4652E+03      0.8321E+02      0.2139E+11
  0.4652E+03      0.8321E+02      0.2139E+11
  0.4652E+03      0.8322E+02      0.2139E+11
  0.4652E+03      0.8323E+02      0.2139E+11
  0.4652E+03      0.8323E+02      0.2139E+11
  0.4652E+03      0.8324E+02      0.2139E+11
  0.4652E+03      0.8325E+02      0.2139E+11
  0.4652E+03      0.8325E+02      0.2139E+11
  0.4652E+03      0.8326E+02      0.2139E+11
  0.4652E+03      0.8327E+02      0.2139E+11
  0.4652E+03      0.8327E+02      0.2139E+11
  0.4653E+03      0.8328E+02      0.2139E+11
  0.4653E+03      0.8329E+02      0.2139E+11
  0.4653E+03      0.8329E+02      0.2139E+11
  0.4653E+03      0.8330E+02      0.2139E+11
  0.4653E+03      0.8331E+02      0.2139E+11
  0.4653E+03      0.8331E+02      0.2139E+11
  0.4653E+03      0.8332E+02      0.2139E+11
  0.4653E+03      0.8333E+02      0.2139E+11
  0.4653E+03      0.8333E+02      0.2139E+11
  0.4653E+03      0.8334E+02      0.2139E+11
  0.4653E+03      0.8335E+02      0.2139E+11
  0.4653E+03      0.8335E+02      0.2139E+11
  0.4654E+03      0.8336E+02      0.2139E+11
  0.4654E+03      0.8337E+02      0.2139E+11
  0.4654E+03      0.8337E+02      0.2139E+11
  0.4654E+03      0.8338E+02      0.2139E+11
  0.4654E+03      0.8339E+02      0.2139E+11
  0.4654E+03      0.8339E+02      0.2139E+11
  0.4654E+03      0.8340E+02      0.2139E+11
  0.4654E+03      0.8341E+02      0.2139E+11
  0.4654E+03      0.8341E+02      0.2139E+11
  0.4654E+03      0.8342E+02      0.2139E+11
  0.4654E+03      0.8343E+02      0.2139E+11
  0.4654E+03      0.8343E+02      0.2139E+11
  0.4654E+03      0.8344E+02      0.2139E+11
  0.4655E+03      0.8345E+02      0.2139E+11
  0.4655E+03      0.8345E+02      0.2139E+11
  0.4655E+03      0.8346E+02      0.2139E+11
  0.4655E+03      0.8346E+02      0.2139E+11
  0.4655E+03      0.8347E+02      0.2139E+11
  0.4655E+03      0.8348E+02      0.2139E+11
  0.4655E+03      0.8348E+02      0.2139E+11
  0.4655E+03      0.8349E+02      0.2139E+11
  0.4655E+03      0.8350E+02      0.2139E+11
  0.4655E+03      0.8350E+02      0.2139E+11
  0.4655E+03      0.8351E+02      0.2139E+11
  0.4655E+03      0.8352E+02      0.2139E+11
  0.4656E+03      0.8352E+02      0.2139E+11
  0.4656E+03      0.8353E+02      0.2139E+11
  0.4656E+03      0.8354E+02      0.2139E+11
  0.4656E+03      0.8354E+02      0.2139E+11
  0.4656E+03      0.8355E+02      0.2139E+11
  0.4656E+03      0.8356E+02      0.2139E+11
  0.4656E+03      0.8356E+02      0.2139E+11
  0.4656E+03      0.8357E+02      0.2139E+11
  0.4656E+03      0.8358E+02      0.2139E+11
  0.4656E+03      0.8358E+02      0.2139E+11
  0.4656E+03      0.8359E+02      0.2139E+11
  0.4656E+03      0.8360E+02      0.2139E+11
  0.4656E+03      0.8360E+02      0.2139E+11
  0.4657E+03      0.8361E+02      0.2139E+11
  0.4657E+03      0.8362E+02      0.2139E+11
  0.4657E+03      0.8362E+02      0.2139E+11
  0.4657E+03      0.8363E+02      0.2139E+11
